127.0.0.1 - - [27/Feb/2026:20:40:43 +0800] "GET / HTTP/1.1" 200 888 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; zh-CN) WindowsPowerShell/5.1.26100.7705"
127.0.0.1 - - [21/Mar/2026:20:04:51 +0800] "GET /login.html HTTP/1.1" 200 6743 "http://localhost:8081/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:42 +0800] "GET /pages/data-center.html HTTP/1.1" 304 0 "http://localhost:8081/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:43 +0800] "GET /index.html HTTP/1.1" 304 0 "http://localhost:8081/pages/data-center.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:45 +0800] "GET /pages/supply-chain.html HTTP/1.1" 304 0 "http://localhost:8081/pages/enterprise.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /pages/product.html HTTP/1.1" 304 0 "http://localhost:8081/pages/supply-chain.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/boys/boys-pants-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/babies/babies-romper-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/girls/girls-dress-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/seasonal/seasonal-down-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/uniforms/uniforms-primary-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/special/special-hanfu-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/boys/boys-shirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/special/special-costume-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/seasonal/seasonal-sweater-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /images/products/girls/girls-dress-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:46 +0800] "GET /pages/recruitment.html HTTP/1.1" 304 0 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:47 +0800] "GET /pages/training.html HTTP/1.1" 304 0 "http://localhost:8081/pages/recruitment.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:48 +0800] "GET /api/products HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:48 +0800] "GET /api/auth/enterprises HTTP/1.1" 404 555 "http://localhost:8081/pages/enterprise.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:48 +0800] "GET /api/jobs HTTP/1.1" 404 555 "http://localhost:8081/pages/recruitment.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:15:49 +0800] "GET /api/courses HTTP/1.1" 404 555 "http://localhost:8081/pages/training.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:32:00 +0800] "GET /pages/data-center.html HTTP/1.1" 304 0 "http://localhost:8081/pages/training.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:32:37 +0800] "GET /pages/login.html HTTP/1.1" 200 1964 "http://localhost:8081/pages/data-center.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:03 +0800] "GET /api/courses HTTP/1.1" 404 555 "http://localhost:8081/pages/training.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:03 +0800] "GET /images/products/special/special-costume-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:03 +0800] "GET /images/products/seasonal/seasonal-sweater-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:03 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:03 +0800] "GET /images/products/girls/girls-dress-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:04 +0800] "GET /api/courses HTTP/1.1" 404 555 "http://localhost:8081/pages/training.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:04 +0800] "GET /api/jobs HTTP/1.1" 404 555 "http://localhost:8081/pages/recruitment.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:05 +0800] "GET /api/jobs HTTP/1.1" 404 555 "http://localhost:8081/pages/recruitment.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:05 +0800] "GET /images/products/special/special-costume-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:05 +0800] "GET /images/products/seasonal/seasonal-sweater-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:05 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:05 +0800] "GET /images/products/girls/girls-dress-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:06 +0800] "GET /api/jobs HTTP/1.1" 404 555 "http://localhost:8081/pages/recruitment.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/boys/boys-pants-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/babies/babies-romper-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/girls/girls-dress-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/seasonal/seasonal-down-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/uniforms/uniforms-primary-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/special/special-hanfu-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/boys/boys-shirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:07 +0800] "GET /api/products HTTP/1.1" 404 555 "http://localhost:8081/pages/product.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:08 +0800] "GET /images/products/special/special-costume-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:08 +0800] "GET /images/products/seasonal/seasonal-sweater-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:08 +0800] "GET /images/products/boys/boys-tshirt-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:08 +0800] "GET /images/products/girls/girls-dress-01.jpg HTTP/1.1" 404 555 "http://localhost:8081/pages/market.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:09 +0800] "GET /api/supply/demands HTTP/1.1" 404 555 "http://localhost:8081/pages/supply-chain.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:09 +0800] "GET /api/auth/enterprises HTTP/1.1" 404 555 "http://localhost:8081/pages/enterprise.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:11 +0800] "GET /api/courses HTTP/1.1" 404 555 "http://localhost:8081/pages/training.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:33:12 +0800] "GET /api/jobs HTTP/1.1" 404 555 "http://localhost:8081/pages/recruitment.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:26 +0800] "POST /api/auth/login HTTP/1.1" 200 538 "http://localhost:8081/pages/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:27 +0800] "GET /pages/admin-system.html HTTP/1.1" 200 32833 "http://localhost:8081/pages/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:27 +0800] "GET /api/admin/stats HTTP/1.1" 200 141 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:27 +0800] "GET /api/admin/users?page=1&pageSize=5 HTTP/1.1" 200 634 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:28 +0800] "GET /api/admin/users?page=1&pageSize=15 HTTP/1.1" 200 1129 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:29 +0800] "GET /api/admin/users?page=1&pageSize=15&userType=2&status=0 HTTP/1.1" 200 97 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:31 +0800] "GET /api/admin/products?page=1&pageSize=10 HTTP/1.1" 200 1630 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:33 +0800] "GET /api/admin/orders?page=1&pageSize=10 HTTP/1.1" 200 97 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:34 +0800] "GET /api/admin/course-orders?page=1&pageSize=10 HTTP/1.1" 200 97 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:34 +0800] "GET /api/admin/courses?page=1&pageSize=10 HTTP/1.1" 200 3020 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:36 +0800] "GET /api/admin/supply-demands?page=1&pageSize=10 HTTP/1.1" 200 3097 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:41 +0800] "GET /api/auth/admin/work-orders HTTP/1.1" 200 417 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:41 +0800] "GET /api/admin/supply-demands?page=1&pageSize=10 HTTP/1.1" 200 3097 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:42 +0800] "GET /api/admin/course-orders?page=1&pageSize=10 HTTP/1.1" 200 97 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:42 +0800] "GET /api/admin/courses?page=1&pageSize=10 HTTP/1.1" 200 3020 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:43 +0800] "GET /api/admin/orders?page=1&pageSize=10 HTTP/1.1" 200 97 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:43 +0800] "GET /api/admin/products?page=1&pageSize=10 HTTP/1.1" 200 1630 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:40:45 +0800] "GET /api/admin/supply-demands?page=1&pageSize=10 HTTP/1.1" 200 3097 "http://localhost:8081/pages/admin-system.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:41:47 +0800] "GET / HTTP/1.1" 200 6743 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:41:47 +0800] "GET /css/common.css HTTP/1.1" 200 4545 "http://localhost:8081/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:41:47 +0800] "GET /css/style.css HTTP/1.1" 200 8699 "http://localhost:8081/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:41:47 +0800] "GET /images/logo.png HTTP/1.1" 200 169479 "http://localhost:8081/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:41:47 +0800] "GET /images/banner/banner1.jpg HTTP/1.1" 200 4345868 "http://localhost:8081/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
127.0.0.1 - - [21/Mar/2026:20:41:47 +0800] "GET /images/banner/banner2.jpg HTTP/1.1" 200 1515552 "http://localhost:8081/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0" "-"
